HS,cult%
CS,0.185714286
CS,0.15
HS,0.406666667
CS,0.24375
CS,0.05
HS,0.6
HS,0.168421053
HS,0.46969697
HS,0.302222222
HS,0.532142857
CS,0.176923077
CS,0.154166667
CS,0.192857143
HS,0.315555556
CS,0.193333333
